cmpdiupacname,rotbonds,hbonddonor,mf,cid,complexity,mw,heavycnt,cmpdname,polararea,cmpdinchikey,hbondacc,xlogp
"1,5-dimethyl-2-phenyl-4-propan-2-ylpyrazol-3-one;N-(4-hydroxyphenyl)acetamide;1,3,7-trimethylpurine-2,6-dione",3,2,C30H37N7O5,44146829,772,575.658,42,Pharmazon,131,OXQFGWCBACZVAI-UHFFFAOYSA-N,7,
"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7-ol;2-acetyloxybenzoic acid;2-bromo-N-carbamoyl-2-ethylbutanamide;2-bromo-N-carbamoyl-3-methylbutanamide;N-(4-hydroxyphenyl)acetamide;1,3,7-trimethylpurine-2,6-dione;phosphate",10,8,C56H72Br2N10O19P-3,5491280,1550,1380.008,88,Perdolan,444,KMVAUHKJKNQFNA-JZBXBKNXSA-K,21,
"7-[2-[[(1R,2S)-1-hydroxy-1-phenylpropan-2-yl]amino]ethyl]-1,3-dimethylpurine-2,6-dione;hydrochloride",6,3,C18H24ClN5O3,5492688,525,393.867,27,Cafedrine hydrochloride,90.7,UTTZHZDGHMJDPM-NXCSSKFKSA-N,5,
"7-[2-[[(1R,2S)-1-hydroxy-1-phenylpropan-2-yl]amino]ethyl]-1,3-dimethylpurine-2,6-dione",6,2,C18H23N5O3,5489638,525,357.406,26,UNII-0UYY5V4U2Q,90.7,UJSKUDDDPKGBJY-WFASDCNBSA-N,5,0.3
"7-[2-[[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]amino]ethyl]-1,3-dimethylpurine-2,6-dione;7-[2-[[(1R,2S)-1-hydroxy-1-phenylpropan-2-yl]amino]ethyl]-1,3-dimethylpurine-2,6-dione",12,6,C35H44N10O8,5490470,1090,732.786,53,Praxinor,222,QMHHHNTYPGEMIH-NXCSSKFKSA-N,12,
"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7-ol;2-acetyloxybenzoic acid;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione;phosphoric acid;1,3,7-trimethylpurine-2,6-dione",6,7,C47H54N7O16P,5490796,1400,1003.942,71,Alnagon,317,UPMIZSHLZZFSGY-IDOSJLLWSA-N,18,
"7-[2-[[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]amino]ethyl]-1,3-dimethylpurine-2,6-dione;7-[2-[[(1R,2S)-1-hydroxy-1-phenylpropan-2-yl]amino]ethyl]-1,3-dimethylpurine-2,6-dione;dihydrochloride",12,8,C35H46Cl2N10O8,5489637,1090,805.707,55,Acrinor,222,RUUVZJIVMZGFMN-UZYDFEEFSA-N,12,
"7-[3-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-7-yl]oxy-2-hydroxypropyl]-1,3-dimethylpurine-2,6-dione",11,10,C37H42N4O19,5491430,1610,846.744,60,169970-69-8,333,NIDXRIBHRXRBRY-JRECFLMGSA-N,20,-0.002
"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7-ol;butanedioic acid;N,N-dimethyl-2-(1-phenyl-1-pyridin-2-ylethoxy)ethanamine;N-(4-hydroxyphenyl)acetamide;phosphoric acid;1,3,7-trimethylpurine-2,6-dione",11,8,C55H71N8O16P,5492530,1360,1131.17,80,79953-81-4,327,MYMDPRKBDNPRSG-YYWUANBLSA-N,20,
"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7-ol;2-acetyloxybenzoic acid;N-(4-ethoxyphenyl)acetamide;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione;phosphoric acid;1,3,7-trimethylpurine-2,6-dione",9,8,C57H67N8O18P,5492635,1560,1183.158,84,Acecobarb,355,SGHTWHQDAWEBOD-YYWUANBLSA-N,20,
"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7-ol;2-benzhydryloxy-N,N-dimethylethanamine;N-(4-hydroxyphenyl)acetamide;phosphoric acid;1,3,7-trimethylpurine-2,6-dione;hydrochloride",8,7,C51H65ClN7O12P,5492657,1200,1034.528,72,Propain,240,VSEGOVBQWHSSLT-YYWUANBLSA-N,15,
"ethyl 2-[7-[(2-fluorophenyl)methyl]-1,3-dimethyl-2,6-dioxopurin-8-yl]sulfanylacetate",7,0,C18H19FN4O4S,1520503,624,406.431,28,SMR000093045,110,MPIZQZMYDSMDTG-UHFFFAOYSA-N,7,0.002
"2-[[6-[(3R)-3-amino-3-methylpiperidin-1-yl]-1,3-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-5-yl]methyl]-4-fluorobenzonitrile",3,1,C22H25FN6O2,44123747,785,424.471,31,CHEMBL1819090,98.6,XCTNLNITUUOHNO-JOCHJYFZSA-N,6,0.001
"tert-butyl (E)-3-(1,3,7-trimethyl-2,6-dioxopurin-8-yl)prop-2-enoate",4,0,C15H20N4O4,44322635,554,320.343,23,CHEMBL424433,84.7,AJUDZDYYJWKDLW-BQYQJAHWSA-N,5,0
"6-[4-[4-[(4-fluorophenyl)methyl]piperazin-1-yl]sulfonylphenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C25H26FN5O4S,44413112,921,511.568,36,CHEMBL379217,105,HPNVPNMXIAKMOU-UHFFFAOYSA-N,7,0.002
"6-[4-[4-[(2,4-difluorophenyl)methyl]piperazin-1-yl]sulfonylphenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C25H25F2N5O4S,44413125,965,529.558,37,CHEMBL210088,105,JIWPLUAJEDDMGO-UHFFFAOYSA-N,8,0.002
"8-(3-ethoxypropylamino)-1,3-dimethyl-7H-purine-2,6-dione",6,2,C12H19N5O3,1825553,378,281.31,20,"8-[(3-ethoxypropyl)amino]-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione",90.6,NSXICLGLBKUSQP-UHFFFAOYSA-N,5,0
"N-(1-benzylpiperidin-4-yl)-4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)-N-methylbenzenesulfonamide",6,1,C27H31N5O4S,44413142,933,521.631,37,CHEMBL210560,105,QPCPYQIVVUXWAO-UHFFFAOYSA-N,6,0.002
"1,3-dimethyl-8-(3-morpholin-4-ylpropylamino)-7H-purine-2,6-dione",5,2,C14H22N6O3,1858869,456,322.362,23,SMR000146804,93.8,DFIQZVNDHTXOGP-UHFFFAOYSA-N,6,0
"1,3-dimethyl-6-[4-(4-phenylpiperazin-1-yl)sulfonylphenyl]-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",4,1,C24H25N5O4S,44413154,870,479.551,34,CHEMBL209742,105,LXJNBJXQUBCSHG-UHFFFAOYSA-N,6,0.002
"1,3-dimethyl-6-[4-[4-(pyridin-4-ylmethyl)piperazin-1-yl]sulfonylphenyl]-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C24H26N6O4S,44413130,888,494.566,35,CHEMBL212642,118,NZYKURUSWHZVOV-UHFFFAOYSA-N,7,0.001
"5-amino-6-[[2-amino-5-(1,3-benzodioxol-5-ylmethyl)imidazol-4-ylidene]amino]-1,3-dimethylpyrimidine-2,4-dione",3,2,C17H17N7O4,102471029,846,383.361,28,leucosolenamine A,148,BPZXNQQIFZPXQZ-UHFFFAOYSA-N,6,0
"6-[(E)-2-(4-ethoxyphenyl)ethenyl]-1,3-dimethyl-5-nitropyrimidine-2,4-dione",4,0,C16H17N3O5,5350698,585,331.323,24,AC1NRZ04,95.7,XURIPMORSOAACJ-JXMROGBWSA-N,5,0.002
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)-N-(2-morpholin-4-ylphenyl)acetamide",4,1,C19H22N6O4,4248985,655,398.415,29,T0505-6141,100,BOSGLYJMRRSDTA-UHFFFAOYSA-N,6,0.3
"8-[(4-chlorophenyl)methylsulfanyl]-1,3,7-trimethylpurine-2,6-dione",3,0,C15H15ClN4O2S,1251882,486,350.823,23,CHEMBL1927669,83.7,WYVAFDXXXLTIGO-UHFFFAOYSA-N,4,0.002
"ethyl 2-[1,3-dimethyl-2,6-dioxo-7-(3-phenylpropyl)purin-8-yl]sulfanylacetate",9,0,C20H24N4O4S,655090,613,416.493,29,SMR000012022,110,VFJJIAJPCNZEDB-UHFFFAOYSA-N,6,0.002
"[3-(1,3-dimethyl-2,6-dioxopurin-7-yl)-2-hydroxypropyl] 2-(4-chlorophenoxy)acetate",8,1,C18H19ClN4O6,162139,630,422.819,29,ML 1035,114,YMCNTAHTWKEECY-UHFFFAOYSA-N,7,1.1
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)acetic acid;N'-[(4-methoxyphenyl)methyl]-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine",9,1,C26H33N7O5,162821,662,523.584,38,Mepifiline,124,TXBZJCTVHPHWPH-UHFFFAOYSA-N,9,
"2-(1,3-dimethyl-2,6-dioxo-7-propylpurin-8-yl)sulfanyl-N-[4-(4-methoxyphenyl)-1,3-thiazol-2-yl]acetamide",8,1,C22H24N6O4S2,3172868,768,500.593,34,SMR000172615,163,XQIDVDCJAXVZOO-UHFFFAOYSA-N,8,0.003
"1,3-dimethyl-7-(2-phenylethyl)-8-(2-propan-2-ylidenehydrazinyl)purine-2,6-dione",5,1,C18H22N6O2,3664666,570,354.406,26,F0754-0027,82.8,SNXRBTTWJFSXIQ-UHFFFAOYSA-N,5,0.002
"8-(furan-2-ylmethylamino)-7-[2-hydroxy-3-(2-methylphenoxy)propyl]-1,3-dimethylpurine-2,6-dione",8,2,C22H25N5O5,653206,681,439.464,32,SMR000011733,113,SIKXLLMUFHIUSB-UHFFFAOYSA-N,7,0.001
"N-(1,3-benzodioxol-5-yl)-2-(1,3-dimethyl-2,6-dioxo-7-propan-2-ylpurin-8-yl)sulfanylacetamide",5,1,C19H21N5O5S,653791,709,431.465,30,SMR000003565,131,QIQLONCHSZUNGL-UHFFFAOYSA-N,7,0.001
"2-(7-ethyl-1,3-dimethyl-2,6-dioxopurin-8-yl)sulfanyl-N-(6-methoxy-1,3-benzothiazol-2-yl)acetamide",6,1,C19H20N6O4S2,655194,730,460.529,31,MLS000077340,163,MARBKMRZGKOTQL-UHFFFAOYSA-N,8,0.002
"8-(2-ethoxyethoxy)-1,3-dimethyl-7-(2-phenylethyl)purine-2,6-dione",8,0,C19H24N4O4,655383,526,372.418,27,"8-(2-Ethoxy-ethoxy)-1,3-dimethyl-7-phenethyl-3,7-dihydro-purine-2,6-dione",76.9,NUMOXOUBJYMDJB-UHFFFAOYSA-N,5,2
"N'-[2-[(1,3-dimethyl-2,6-dioxo-7H-purin-8-yl)sulfanyl]acetyl]-4-methoxybenzohydrazide",5,3,C17H18N6O5S,3168672,671,418.427,29,ASN 02993256,162,CWMFJADYEZMSOL-UHFFFAOYSA-N,7,0
"methyl 2-[[2-(1,3-dimethyl-2,6-dioxo-7-propylpurin-8-yl)sulfanylacetyl]amino]benzoate",8,1,C20H23N5O5S,654904,722,445.492,31,SMR000002294,139,MFIQGXGVTRRDDM-UHFFFAOYSA-N,7,0.002
"7-[2-(4,6-dimethylpyrimidin-2-yl)sulfanylethyl]-1,3-dimethyl-8-(4-methylpiperidin-1-yl)purine-2,6-dione",5,0,C21H29N7O2S,654790,664,443.565,31,T5830018,113,BNULIJUNCUMUHK-UHFFFAOYSA-N,7,0.002
"1,3-dimethyl-8-(2-oxo-2-piperidin-1-ylethyl)sulfanyl-7-propan-2-ylpurine-2,6-dione",4,0,C17H25N5O3S,1175786,581,379.477,26,ASN 04456244,104,WJQXKGGFAXJXPP-UHFFFAOYSA-N,5,0.001
"8-(3-hydroxypropylamino)-1,3-dimethyl-7-(2-phenylethyl)purine-2,6-dione",7,2,C18H23N5O3,654310,511,357.406,26,"8-(3-Hydroxy-propylamino)-1,3-dimethyl-7-phenethyl-3,7-dihydro-purine-2,6-dione",90.7,HQJJNDKTTCRBSZ-UHFFFAOYSA-N,5,0.002
"N-(4-hydroxyphenyl)acetamide;3-(2-methoxyphenoxy)propane-1,2-diol;1,3,7-trimethylpurine-2,6-dione",6,4,C26H33N5O8,157897,583,543.568,39,Ataralgin,167,HQHUFTBFUSCQQJ-UHFFFAOYSA-N,9,
"2-(1,3-dimethyl-2,6-dioxo-7-propylpurin-8-yl)sulfanyl-N-(5-propan-2-yl-1,3,4-thiadiazol-2-yl)acetamide",7,1,C17H23N7O3S2,654808,653,437.539,29,SMR000002301,167,HCRZKBPRQIPSEE-UHFFFAOYSA-N,8,0.002
"2-(7-butyl-1,3-dimethyl-2,6-dioxopurin-8-yl)sulfanyl-N-[2-(3,4-dimethoxyphenyl)ethyl]acetamide",11,1,C23H31N5O5S,655312,728,489.587,34,SMR000002663,131,VLYCCEVKVUFSMB-UHFFFAOYSA-N,7,0.002
"3-(1,3-dimethyl-2,6-dioxo-7H-purin-8-yl)benzenesulfonic acid",2,2,C13H12N4O5S,131063,618,336.323,23,8-(3-Sulfophenyl)theophylline,132,MIVGQTOECBUWKZ-UHFFFAOYSA-N,6,0.9
"1,3-dimethyl-8-(2-oxo-2-phenothiazin-10-ylethyl)sulfanyl-7-propylpurine-2,6-dione",5,0,C24H23N5O3S2,649218,794,493.601,34,ASN 03430787,129,KVTMCBUZALEHCN-UHFFFAOYSA-N,6,0.004
"8-benzyl-7-[2-(2-hydroxyethylamino)ethyl]-1,3-dimethylpurine-2,6-dione",7,2,C18H23N5O3,133435,511,357.406,26,"Theophylline, 8-benzyl-7-(2-((2-hydroxyethyl)amino)ethyl)-",90.7,BZBIGFTZTTYEMF-UHFFFAOYSA-N,5,0
"8-benzyl-7-[2-(ethylamino)ethyl]-1,3-dimethylpurine-2,6-dione",6,1,C18H23N5O2,133436,494,341.407,25,AC-119,70.5,DWVLBZMSEOBQDH-UHFFFAOYSA-N,4,0.001
,5,4,C41H57N9O10S,175613,1520,868.01,61,Vasobral,239,JFIJAEATHBKABG-USBIIVCSSA-N,12,
"6-(2,3-dihydro-1,4-benzodioxin-6-yl)-1,3-dimethylpyrrolo[3,4-d]pyrimidine-2,4-dione",1,0,C16H15N3O4,665179,514,313.308,23,MLS000082491,64,ZRZBLUDIIPVOCK-UHFFFAOYSA-N,4,0
"6-(2,5-dimethoxyphenyl)-1,3-dimethylpyrrolo[3,4-d]pyrimidine-2,4-dione",3,0,C16H17N3O4,665200,486,315.323,23,SMR000046353,64,XBMCMLVGAYZFJU-UHFFFAOYSA-N,4,0.001
"6-(3,4-dimethylphenyl)-1,3-dimethylpyrrolo[3,4-d]pyrimidine-2,4-dione",1,0,C16H17N3O2,665353,453,283.325,21,AC1LDDMB,45.6,JWCBUNRFMAKSOS-UHFFFAOYSA-N,2,0.001
"2-[1,3-dimethyl-2,6-dioxo-8-(2-phenylethylamino)purin-7-yl]-N-(2-phenylethyl)acetamide",9,2,C25H28N6O3,1214081,721,460.528,34,"2-{1,3-dimethyl-2,6-dioxo-8-[(2-phenylethyl)amino]-1,2,3,6-tetrahydro-7H-purin-7-yl}-N-(2-phenylethyl)acetamide",99.6,WDFXZWLDQMJZGA-UHFFFAOYSA-N,5,0.003
"7-[(2-chlorophenyl)methyl]-8-(furan-2-ylmethylamino)-1,3-dimethylpurine-2,6-dione",5,1,C19H18ClN5O3,660575,608,399.83,28,SMR000037185,83.6,JXGCBUOXNFLDAK-UHFFFAOYSA-N,5,0.002
"7-[2-(1-adamantyl)-2-oxoethyl]-1,3-dimethyl-8-(4-methylpiperazin-1-yl)purine-2,6-dione",4,0,C24H34N6O3,660295,814,454.565,33,SMR000036212,82,XZHDXSCYMYRUDM-UHFFFAOYSA-N,6,0.002
"8-(2-methoxyethoxy)-7-[(3-methoxyphenyl)methyl]-1,3-dimethylpurine-2,6-dione",7,0,C18H22N4O5,3709177,548,374.391,27,MLS000554753,86.1,JBKADAZAQBLLOT-UHFFFAOYSA-N,6,1.3
"8-(3,4-dimethoxyphenyl)-1,3-dimethyl-7-[(3-phenyl-4,5-dihydro-1,2-oxazol-5-yl)methyl]purine-2,6-dione",6,0,C25H25N5O5,666224,833,475.496,35,MLS000039591,98.5,DBHNZKYKRJTFAT-UHFFFAOYSA-N,7,0.002
"2,6,8-trimethylpyrimido[5,4-e][1,2,4]triazine-3,5,7-trione",0,0,C8H9N5O3,211238,466,223.188,16,2-Methylfervenulone,85.6,NLCDJWLDGSBUOQ-UHFFFAOYSA-N,4,0
"1-[[7-[(2-fluorophenyl)methyl]-1,3-dimethyl-2,6-dioxopurin-8-yl]methyl]piperidine-4-carboxamide",5,1,C21H25FN6O3,666457,715,428.46,31,SMR000047626,105,ALQDAGWCEIOMDA-UHFFFAOYSA-N,6,0
"ethyl 4-[[1,3-dimethyl-2,6-dioxo-7-(3-phenylpropyl)purin-8-yl]methyl]piperazine-1-carboxylate",8,0,C24H32N6O4,666730,737,468.548,34,SMR000035269,91.2,HCOWRJAOQBUTIE-UHFFFAOYSA-N,6,0.001
"8-[[benzyl(methyl)amino]methyl]-7-[(4-fluorophenyl)methyl]-1,3-dimethylpurine-2,6-dione",6,0,C23H24FN5O2,666904,650,421.467,31,SMR000035252,61.7,KZUUJDIVSZNATQ-UHFFFAOYSA-N,5,0.002
"1,3-dimethyl-8-[(2-methylpiperidin-1-yl)methyl]-7-(2-phenylethyl)purine-2,6-dione",5,0,C22H29N5O2,667066,608,395.497,29,SMR000017851,61.7,LUNAPIQNCVVJLA-UHFFFAOYSA-N,4,0.002
"8-[(4-benzylpiperidin-1-yl)methyl]-7-(2-methoxyethyl)-1,3-dimethylpurine-2,6-dione",7,0,C23H31N5O3,667127,633,425.523,31,MLS000080634,70.9,GSEWPGJRDKBOOP-UHFFFAOYSA-N,5,1.9
"1-[[1,3-dimethyl-2,6-dioxo-7-(2-phenylethyl)purin-8-yl]methyl]piperidine-4-carboxamide",6,1,C22H28N6O3,667258,689,424.496,31,SMR000035775,105,IMKGWJHOQQYGAB-UHFFFAOYSA-N,5,0
"2-[1,3-dimethyl-7-[(4-methylphenyl)methyl]-2,6-dioxopurin-8-yl]sulfanyl-N-(oxolan-2-ylmethyl)acetamide",7,1,C22H27N5O4S,3206726,716,457.545,32,ASN 05447771,122,FBNYYXQLVDTDHZ-UHFFFAOYSA-N,6,0.002
"N-[3-(1,3-dimethyl-2,6-dioxo-7H-purin-8-yl)propyl]-2-oxo-7-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromene-3-carboxamide",8,6,C26H29N5O11,133170,1110,587.535,42,"n-[3-(1,3-dimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1h-purin-8-yl)propyl]-7-(|A-d-galactopyranosyloxy)-2-oxo-2h-chromene-3-carboxamide",224,PSHIXQHKZSNFIT-XHOFLWIVSA-N,12,0
"7-(2-aminoethyl)-8-benzyl-1,3-dimethylpurine-2,6-dione",4,1,C16H19N5O2,133437,465,313.354,23,"1H-Purine-2,6-dione, 7-(2-aminoethyl)-3,7-dihydro-1,3-dimethyl-8-(phenylmethyl)-",84.5,RBFZLGAFXRJECP-UHFFFAOYSA-N,4,0.5
"7-[2-(1-hydroxybutan-2-ylamino)ethyl]-1,3-dimethylpurine-2,6-dione",6,2,C13H21N5O3,194800,405,295.337,21,7-(2-(1-Hydroxy-2-butylamino)ethyl)theophylline,90.7,JEFACAYAIKTYII-UHFFFAOYSA-N,5,-0.7
"7-benzyl-8-[4-(4-methoxyphenyl)piperazin-1-yl]-1,3-dimethylpurine-2,6-dione",5,0,C25H28N6O3,665006,730,460.528,34,MLS000040934,74.2,XHPKMOIQVIRHNF-UHFFFAOYSA-N,6,0.003
"6-(2-hydroxyethyl)-1,3-dimethyl-5-(3-methylphenyl)pyrrolo[3,4-d]pyrimidine-2,4-dione",3,1,C17H19N3O3,664394,484,313.351,23,ZINC00541846,65.8,GAUNKTINRGIOSC-UHFFFAOYSA-N,3,0
"5-(2-benzyl-3-oxo-1H-isoindol-1-yl)-1,3-dimethyl-1,3-diazinane-2,4,6-trione",3,0,C21H19N3O4,665410,663,377.393,28,SMR000046507,78,XKFUDYWEERAZCC-UHFFFAOYSA-N,4,0.001
"8-[cyclohexyl(methyl)amino]-1,3-dimethyl-7-phenacylpurine-2,6-dione",5,0,C22H27N5O3,665529,674,409.481,30,SMR000046576,78.8,QWLQYXBHOYOBQL-UHFFFAOYSA-N,5,0.003
"7-benzyl-8-(3,4-dihydro-1H-isoquinolin-2-ylmethyl)-1,3-dimethylpurine-2,6-dione",4,0,C24H25N5O2,665959,681,415.487,31,SMR000017129,61.7,ORCASTAXTFWXPD-UHFFFAOYSA-N,4,0.002
"7-[2-(1,3-benzoxazol-2-ylsulfanyl)ethyl]-1,3-dimethyl-8-(4-methylpiperidin-1-yl)purine-2,6-dione",5,0,C22H26N6O3S,666257,720,454.545,32,SMR000015957,113,AZEIHPLUTGPGQX-UHFFFAOYSA-N,7,0.003
"ethyl 4-[[1,3-dimethyl-7-[(2-methylphenyl)methyl]-2,6-dioxopurin-8-yl]methyl]piperazine-1-carboxylate",6,0,C23H30N6O4,666287,743,454.522,33,SMR000035253,91.2,ICSIFPVCXXTXRK-UHFFFAOYSA-N,6,1.4
"6-(3-methoxyphenyl)-5-(4-methoxyphenyl)-1,3-dimethylpyrrolo[3,4-d]pyrimidine-2,4-dione",4,0,C22H21N3O4,663983,621,391.419,29,ZINC02420469,64,GYRHMTXUWHKJPD-UHFFFAOYSA-N,4,0.002
"1,3-dimethyl-7-(naphthalen-1-ylmethyl)-8-propoxypurine-2,6-dione",5,0,C21H22N4O3,663987,600,378.424,28,SMR000044842,67.7,ZBNSHEIKANNSDJ-UHFFFAOYSA-N,4,0.003
"7-ethyl-8-(furan-2-ylmethylamino)-1,3-dimethylpurine-2,6-dione",4,1,C14H17N5O3,663774,460,303.316,22,SMR000035599,83.6,QIQPCOBUDBUAMW-UHFFFAOYSA-N,5,0
"7-(3-chlorobut-2-enyl)-1,3-dimethyl-8-(2-phenylethylamino)purine-2,6-dione",6,1,C19H22ClN5O2,663872,593,387.863,27,AC1LDAF7,70.5,KWMZBBBMSTVLLF-UHFFFAOYSA-N,4,0.003
"5-amino-1,3-dimethyl-2,4-dioxopyrido[2,3-d]pyrimidine-6-carbonitrile",0,1,C10H9N5O2,192609,414,231.21,17,152708-32-2,103,IOBHBQNKZJOMOW-UHFFFAOYSA-N,5,0
"N'-(1,3-dimethyl-2,4-dioxopteridin-6-yl)-4-nitrobenzohydrazide",3,2,C15H13N7O5,4199276,631,371.307,27,MLS001004634,153,FPVVNMCCYOPHOE-UHFFFAOYSA-N,8,0
,0,0,C24H21N5O4,665864,1090,443.454,33,SMR000047207,93.6,SUNHHZBPRHZEJC-UHFFFAOYSA-N,6,0
"7-[(4-fluorophenyl)methyl]-8-[[4-(furan-2-carbonyl)piperazin-1-yl]methyl]-1,3-dimethylpurine-2,6-dione",5,0,C24H25FN6O4,665866,816,480.491,35,SMR000016430,95.1,HCWFVJYMAIZLQQ-UHFFFAOYSA-N,7,0.001
"7-[(2-fluorophenyl)methyl]-8-[[4-(4-fluorophenyl)piperazin-1-yl]methyl]-1,3-dimethylpurine-2,6-dione",5,0,C25H26F2N6O2,665944,773,480.509,35,SMR000035422,64.9,IYHSXQKYFMWPPA-UHFFFAOYSA-N,7,0.002
"7-(2-ethoxyethyl)-1,3-dimethyl-8-[(4-phenylpiperazin-1-yl)methyl]purine-2,6-dione",7,0,C22H30N6O3,665966,635,426.512,31,SMR000017845,74.2,VQLDEPBPMGLFJK-UHFFFAOYSA-N,6,0.001
"ethyl 4-[(7-butyl-1,3-dimethyl-2,6-dioxopurin-8-yl)methyl]piperazine-1-carboxylate",7,0,C19H30N6O4,666088,624,406.479,29,MLS000039617,91.2,QZMDMCLAIWFBTO-UHFFFAOYSA-N,6,0
"ethyl 4-[[1,3-dimethyl-7-(naphthalen-1-ylmethyl)-2,6-dioxopurin-8-yl]methyl]piperazine-1-carboxylate",6,0,C26H30N6O4,666174,833,490.554,36,SMR000017134,91.2,BFQBLASEEQFEEV-UHFFFAOYSA-N,6,2.3
"1,3,4'-trimethylspiro[1,3-diazinane-5,2'-1,3-dihydrobenzo[f]quinoline]-2,4,6-trione",0,0,C19H19N3O3,666281,595,337.372,25,SMR000047524,60.9,FBGZLHQQUBFFOJ-UHFFFAOYSA-N,4,0.002
"1-[[1,3-dimethyl-2,6-dioxo-7-(3-phenylpropyl)purin-8-yl]methyl]piperidine-4-carboxamide",7,1,C23H30N6O3,666283,704,438.522,32,SMR000035774,105,XYMXFWACOPWRFP-UHFFFAOYSA-N,5,0.001
"8-[(4-ethylpiperazin-1-yl)methyl]-1,3-dimethyl-7-(naphthalen-1-ylmethyl)purine-2,6-dione",5,0,C25H30N6O2,666314,726,446.544,33,SMR000016446,64.9,IHOHBVUZFGXZDD-UHFFFAOYSA-N,5,0.002
"1,3-dimethyl-8-(4-methylpiperazin-1-yl)-7-(naphthalen-1-ylmethyl)purine-2,6-dione",3,0,C23H26N6O2,663989,696,418.491,31,MLS000037215,64.9,YSVXFXZYWCRMNK-UHFFFAOYSA-N,5,0.002
"4-(dimethylamino)-1,5-dimethyl-2-phenylpyrazol-3-one;5-(2-methylpropyl)-5-prop-2-enyl-1,3-diazinane-2,4,6-trione;1,3,7-trimethylpurine-2,6-dione",6,2,C32H43N9O6,173734,963,649.74,47,AC1L5AFN,161,YTEZOIYKTFWJPC-UHFFFAOYSA-N,9,
"(4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7-ol;N-(4-hydroxyphenyl)acetamide;1,3,7-trimethylpurine-2,6-dione;phosphate",2,3,C34H40N6O11P-3,174272,978,739.688,52,Solpadeine,236,RBJKZKWQZRADHT-FSEKMEDASA-K,13,
"2-acetyloxybenzoic acid;N-(4-ethoxyphenyl)acetamide;2-[methyl(3-phenylprop-2-enyl)amino]-1-phenylpropan-1-ol;1,3,7-trimethylpurine-2,6-dione;hydrochloride",12,4,C46H55ClN6O9,174315,970,871.416,62,CTK3E9380,184,GXVYKGFDXIZMAF-UHFFFAOYSA-N,11,7.634
"7-(2,3-dihydroxypropyl)-1,3-dimethylpurine-2,6-dione;1,3-dimethyl-7H-purine-2,6-dione;7-(2-hydroxypropyl)-1,3-dimethylpurine-2,6-dione",5,4,C27H36N12O9,174630,979,672.649,48,Neobiphylline,247,RQXVCGDOACHSLR-UHFFFAOYSA-N,12,
"6-amino-5-[2-(1-hexylbenzimidazol-2-yl)sulfanylacetyl]-1,3-dimethylpyrimidine-2,4-dione",9,1,C21H27N5O3S,3687677,713,429.535,30,T5281320,127,JIGNOZFREQGVOQ-UHFFFAOYSA-N,6,0.003
"8-[(4-benzylpiperazin-1-yl)methyl]-7-[(4-chlorophenyl)methyl]-1,3-dimethylpurine-2,6-dione",6,0,C26H29ClN6O2,3687766,748,493,35,MLS000104037,64.9,VWUZWIMUBHBTEY-UHFFFAOYSA-N,5,3
